performance_link_id,performance_id,platform,link_type,url,title,start_seconds,duration_seconds,is_official,notes
performance-link-gd-1977-05-05-good-lovin-2-5-archive-track,gd-1977-05-05-good-lovin-2-5,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d2t08.mp3,Good Lovin',,693,false,Track 18 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d2t08.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-johnny-b-goode-3-1-archive-track,gd-1977-05-05-johnny-b-goode-3-1,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d3t03.mp3,Johnny B. Goode,,268,false,Track 21 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d3t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-looks-like-rain-1-6-archive-track,gd-1977-05-05-looks-like-rain-1-6,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d1t07.mp3,Looks Like Rain,,688,false,Track 7 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d1t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-mama-tried-1-3-archive-track,gd-1977-05-05-mama-tried-1-3,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d1t04.mp3,Mama Tried ->,,156,false,Track 4 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d1t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-peggy-o-1-10-archive-track,gd-1977-05-05-peggy-o-1-10,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d2t01.mp3,Peggy-O,,615,false,Track 11 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d2t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-promised-land-1-1-archive-track,gd-1977-05-05-promised-land-1-1,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d1t02.mp3,Promised Land,,420,false,Track 2 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d1t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-saint-stephen-2-6-archive-track,gd-1977-05-05-saint-stephen-2-6,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d3t01.mp3,Saint Stephen ->,,701,false,Track 19 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d3t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-scarlet-begonias-2-3-archive-track,gd-1977-05-05-scarlet-begonias-2-3,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d2t06.mp3,Scarlet Begonias ->,,643,false,Track 16 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d2t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-sugar-magnolia-2-7-archive-track,gd-1977-05-05-sugar-magnolia-2-7,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d3t02.mp3,Sugar Magnolia,,511,false,Track 20 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d3t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-sugaree-1-2-archive-track,gd-1977-05-05-sugaree-1-2,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d1t03.mp3,Sugaree,,1098,false,Track 3 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d1t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-supplication-1-9-archive-track,gd-1977-05-05-supplication-1-9,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d1t10.mp3,Supplication,,463,false,Track 10 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d1t10.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-tennessee-jed-1-5-archive-track,gd-1977-05-05-tennessee-jed-1-5,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d1t06.mp3,Tennessee Jed,,692,false,Track 6 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d1t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-05-the-music-never-stopped-1-11-archive-track,gd-1977-05-05-the-music-never-stopped-1-11,archive,recording-track,https://archive.org/details/gd1977-05-05.123485.sbd.miller.flac16/gd77-05-05d2t02.mp3,The Music Never Stopped,,430,false,Track 12 of Internet Archive item gd1977-05-05.123485.sbd.miller.flac16 (recording-archive-gd1977-05-05-123485-sbd-miller-flac16); file gd77-05-05d2t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-around-and-around-2-9-archive-track,gd-1977-05-07-around-and-around-2-9,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t12.mp3,Around and Around,,464,false,Track 212 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t12.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-bertha-1-1-archive-track,gd-1977-05-07-bertha-1-1,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s1t02.mp3,Bertha,,438,false,Track 102 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s1t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-big-river-1-8-archive-track,gd-1977-05-07-big-river-1-8,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s1t13.mp3,Big River,,424,false,Track 113 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s1t13.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-cassidy-1-2-archive-track,gd-1977-05-07-cassidy-1-2,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s1t04.mp3,Cassidy,,276,false,Track 104 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s1t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-deal-1-3-archive-track,gd-1977-05-07-deal-1-3,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s1t06.mp3,Deal,,337,false,Track 106 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s1t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-drums-2-6-archive-track,gd-1977-05-07-drums-2-6,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t09.mp3,Drums ->,,204,false,Track 209 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t09.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-estimated-prophet-2-4-archive-track,gd-1977-05-07-estimated-prophet-2-4,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t06.mp3,Estimated Prophet,,491,false,Track 206 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-eyes-of-the-world-2-5-archive-track,gd-1977-05-07-eyes-of-the-world-2-5,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t08.mp3,Eyes of The World ->,,671,false,Track 208 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t08.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-friend-of-the-devil-2-3-archive-track,gd-1977-05-07-friend-of-the-devil-2-3,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t05.mp3,Friend of The Devil,,500,false,Track 205 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-jack-straw-1-4-archive-track,gd-1977-05-07-jack-straw-1-4,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s1t08.mp3,Jack Straw,,339,false,Track 108 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s1t08.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-peggy-o-1-5-archive-track,gd-1977-05-07-peggy-o-1-5,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s1t09.mp3,Peggy-O,,579,false,Track 109 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s1t09.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-samson-and-delilah-2-2-archive-track,gd-1977-05-07-samson-and-delilah-2-2,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t03.mp3,Samson and Delilah,,420,false,Track 203 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-tennessee-jed-1-9-archive-track,gd-1977-05-07-tennessee-jed-1-9,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s1t15.mp3,Tennessee Jed,,515,false,Track 115 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s1t15.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-terrapin-station-2-1-archive-track,gd-1977-05-07-terrapin-station-2-1,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t02.mp3,Terrapin Station ->,,638,false,Track 202 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-the-music-never-stopped-1-10-archive-track,gd-1977-05-07-the-music-never-stopped-1-10,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s1t16.mp3,The Music Never Stopped,,471,false,Track 116 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s1t16.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-the-wheel-2-7-archive-track,gd-1977-05-07-the-wheel-2-7,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t10.mp3,The Wheel ->,,626,false,Track 210 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t10.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-u-s-blues-3-1-archive-track,gd-1977-05-07-u-s-blues-3-1,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t14.mp3,US Blues,,344,false,Track 214 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t14.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-07-wharf-rat-2-8-archive-track,gd-1977-05-07-wharf-rat-2-8,archive,recording-track,https://archive.org/details/gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448/gd.77-05-07.s2t11.mp3,Wharf Rat ->,,861,false,Track 211 of Internet Archive item gd1977-05-07.148736.SBD.Betty.Anon.Noel.t-flac2448 (recording-archive-gd1977-05-07-148736-sbd-betty-anon-noel-t-flac2448); file gd.77-05-07.s2t11.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-09-bertha-2-1-archive-track,gd-1977-05-09-bertha-2-1,archive,recording-track,https://archive.org/details/gd1977-05-09.123480.sbd.miller.flac16/gd77-05-09d2t03.mp3,Bertha ->,,463,false,Track 12 of Internet Archive item gd1977-05-09.123480.sbd.miller.flac16 (recording-archive-gd1977-05-09-123480-sbd-miller-flac16); file gd77-05-09d2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-09-big-river-1-8-archive-track,gd-1977-05-09-big-river-1-8,archive,recording-track,https://archive.org/details/gd1977-05-09.123480.sbd.miller.flac16/gd77-05-09d1t08.mp3,Big River,,511,false,Track 8 of Internet Archive item gd1977-05-09.123480.sbd.miller.flac16 (recording-archive-gd1977-05-09-123480-sbd-miller-flac16); file gd77-05-09d1t08.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-09-brown-eyed-women-1-5-archive-track,gd-1977-05-09-brown-eyed-women-1-5,archive,recording-track,https://archive.org/details/gd1977-05-09.123480.sbd.miller.flac16/gd77-05-09d1t05.mp3,Brown Eyed Women,,406,false,Track 5 of Internet Archive item gd1977-05-09.123480.sbd.miller.flac16 (recording-archive-gd1977-05-09-123480-sbd-miller-flac16); file gd77-05-09d1t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-09-cassidy-1-4-archive-track,gd-1977-05-09-cassidy-1-4,archive,recording-track,https://archive.org/details/gd1977-05-09.123480.sbd.miller.flac16/gd77-05-09d1t04.mp3,Cassidy,,392,false,Track 4 of Internet Archive item gd1977-05-09.123480.sbd.miller.flac16 (recording-archive-gd1977-05-09-123480-sbd-miller-flac16); file gd77-05-09d1t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-09-comes-a-time-2-8-archive-track,gd-1977-05-09-comes-a-time-2-8,archive,recording-track,https://archive.org/details/gd1977-05-09.123480.sbd.miller.flac16/gd77-05-09d3t05.mp3,Comes A Time ->,,692,false,Track 19 of Internet Archive item gd1977-05-09.123480.sbd.miller.flac16 (recording-archive-gd1977-05-09-123480-sbd-miller-flac16); file gd77-05-09d3t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1977-05-09-drums-2-6-archive-track,gd-1977-05-09-drums-2-6,archive,recording-track,https://archive.org/details/gd1977-05-09.123480.sbd.miller.flac16/gd77-05-09d3t03.mp3,Drums ->,,210,false,Track 17 of Internet Archive item gd1977-05-09.123480.sbd.miller.flac16 (recording-archive-gd1977-05-09-123480-sbd-miller-flac16); file gd77-05-09d3t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
